region,category,parameter,mode,powertrain,year,unit,value,Log_price,Log_range_km,Log_charging_time,Log_sales_volume,Log_co2_saved,Log_battery_capacity,Log_energy_efficiency,Log_weight_kg,Log_number_of_seats,Log_motor_power,Log_distance_traveled
China,Projection-APS,EV stock,Buses,FCEV,2020,Vehicles,3300.0,0.6379042463118108,0.5055849121527267,0.7230236322768997,0.8308782122926459,0.7154704504723203,0.38333211702749326,0.53738600254592,0.7827588212797503,0.8769514395748776,0.6575677828793691,0.8975320502597106
China,Projection-APS,EV sales,Buses,PHEV,2020,Vehicles,1800.0,0.5057156998834724,0.39656933338507705,0.305547239689682,0.7407737302328181,0.5146409174166843,0.5061297476877165,0.6852271190419729,0.6014811076074524,0.6383944415109528,0.09896138139662725,0.8893854248125539
China,Projection-APS,EV sales,Vans,BEV,2020,Vehicles,26000.0,0.4714195150880247,0.7622596915262208,0.7174449932831932,0.6003539803135833,0.673279131107701,0.3273367481007323,0.21270379020372976,0.754643160901403,0.7314158822675507,0.5433407730738091,0.9751386290168162
China,Projection-APS,EV stock,Vans,BEV,2020,Vehicles,270000.0,0.5206529274183556,0.5300205168768886,0.9164540421454309,0.5831453370056998,0.4750042199180363,0.6897758245400625,0.721846375099087,0.4012174229814347,0.0,0.49150112202411655,0.20597289192749546
China,Projection-APS,EV stock,Vans,PHEV,2020,Vehicles,77.0,0.31512930530994865,0.34413554285042935,0.7312635699913493,0.707926077131189,0.4765183531506517,0.490503278963222,0.7075198814035674,0.625223899833772,0.7314158822675507,0.6598939521250062,0.9752529145611941
China,Projection-APS,EV stock,Cars,BEV,2020,Vehicles,3500000.0,0.5170401194563752,0.4503500829000304,0.841141338872955,0.4837432895629674,0.24198800326576386,0.43074568225338306,0.7176210620670925,0.5513573126269398,0.6455375370534095,0.5788369344626161,0.3787046380888599
China,Projection-APS,EV sales,Vans,PHEV,2020,Vehicles,1.0,0.7133531609642212,0.1929981681879751,0.7285337148309033,0.7331710511711087,0.41309721016869505,0.6197522686034422,0.8082497713399112,0.41698558411093245,0.0,0.654415536774223,0.9316141830148958
China,Projection-APS,EV sales,Cars,PHEV,2020,Vehicles,220000.0,0.7267933200171743,0.6778794015564096,0.713922765232716,0.8390218998531171,0.7972825116419279,0.4684452183900385,0.49587898908442296,0.7894652571069134,0.5532947556651124,0.11558485112653472,0.7128852389677447
China,Projection-APS,EV sales share,Vans,EV,2020,percent,1.39999997615814,0.03811253055470054,0.7457242208080814,0.7250978564467435,0.529240881220737,0.5503616709721199,0.5864192757753461,0.4894157980016637,0.7977680146821609,0.8769514395748776,0.9421219916352435,0.8033021623728445
China,Projection-APS,EV stock share,Vans,EV,2020,percent,1.70000004768372,0.5236708463398205,0.8385963217360317,0.44238089295552274,0.8894361193443774,0.908049292106064,0.5613388831524915,0.5177882496311256,0.626529303300356,0.6329948565466348,0.6638698423448117,0.6496297166983607
China,Projection-APS,EV sales share,Cars,EV,2020,percent,5.69999980926514,0.5297974297587746,0.6564183265110464,0.7551120026314884,0.9370981787193586,0.8462156999783036,0.6313109757916986,0.6057226355700168,0.6480211041375048,0.6437577467951239,0.5107846404426852,0.5308507368550113
China,Projection-APS,EV stock share,Cars,EV,2020,percent,1.89999997615814,0.6214259954272059,0.7868914926194528,0.9626135772222438,0.754878347428876,0.7343552079663344,0.5285349996292168,0.4682707519573971,0.30673873734102486,0.641973979348597,0.6167920126593667,0.7901788722577163
China,Historical,Oil displacement Mbd,Trucks,EV,2020,Milion barrels per day,0.014000000432134,0.1330967236866094,0.6146511218350603,0.7299007199296779,0.787407381960922,0.6957915415393571,0.4742756467293623,0.5296641145730115,0.6620989342000323,0.6526172783642754,0.5917112642225795,0.6919329938366205
China,Historical,Oil displacement Mbd,Vans,EV,2020,Milion barrels per day,0.003000000026077,0.5134810060325297,0.7071480737347906,0.7237161070478825,0.7613823469246288,0.7221836981202036,0.6535195992414973,0.657478704596976,0.5826934912412307,0.641973979348597,0.6613633315227934,0.7651691181283309
China,Historical,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.050999999046326,0.5297184246975295,0.6804903114764043,0.7278486462101014,0.899368635282451,0.8135556006089776,0.5893890658875769,0.5636370831176717,0.58312861185573,0.6490852566717202,0.6651006325762694,0.4014315983477399
China,Historical,"Oil displacement, million lge",Buses,EV,2020,"Oil displacement, million lge",1900.0,0.5069898681770137,0.6308302304555522,0.6501945928201871,0.8705732337926726,0.7787426752386465,0.49217152232865824,0.5738486111220279,0.5462570623167116,0.7314158822675507,0.3577094535555019,0.9463892712135515
China,Historical,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",810.0,0.5075246841586445,0.5017028877180378,0.7278486462101014,0.6004820836213494,0.21519623939149313,0.6797309113866161,0.7328449780032699,0.6065504485230271,1.0,0.8647716194378408,0.7936363186519464
China,Historical,"Oil displacement, million lge",Vans,EV,2020,"Oil displacement, million lge",180.0,0.5051641729818481,0.573527818187858,0.7299007199296779,0.8874921429348475,0.7842257694025155,0.6797309113866161,0.7357048066320381,0.5628530236354452,0.625738119294758,0.4615759238783923,0.977591102996092
China,Historical,"Oil displacement, million lge",Cars,EV,2020,"Oil displacement, million lge",3000.0,0.7027100945440878,0.597716786486649,0.7160394205801467,0.6919355248491952,0.6052975970037314,0.5634198578646314,0.5979788988258973,0.7255629463605286,0.3236566839097653,0.1477274355128131,0.7875209591043797
China,Projection-STEPS,Oil displacement Mbd,Buses,EV,2020,Milion barrels per day,0.030999999493361,0.5082020910324001,0.6410359646468582,0.7271625292818961,0.9044744074466644,0.8332902870347135,0.490503278963222,0.5238789381320047,0.7736126798198608,1.0,0.9181499923342749,0.9488017092907111
China,Projection-STEPS,Oil displacement Mbd,Trucks,EV,2020,Milion barrels per day,0.014000000432134,0.22635537121100313,0.6112396004180984,0.8363229093073324,0.9306774446186172,0.8329636867346594,0.535030932580713,0.636364705896206,0.46550385998515065,1.0,0.6655232333348073,0.8733529212918825
China,Projection-STEPS,Oil displacement Mbd,Vans,EV,2020,Milion barrels per day,0.003000000026077,0.5169404620867546,0.6424566655389061,0.7223300863921557,0.7136570836179068,0.6488388154553609,0.5566698511210983,0.5659333367905363,0.6533822896196746,1.0,0.6623284026512906,0.6235624858876707
China,Projection-STEPS,Oil displacement Mbd,Cars,EV,2020,Milion barrels per day,0.050999999046326,0.5109278577364265,0.8668161078291268,0.3506735145663612,0.731641484608931,0.794684504490531,0.5259815418126605,0.3071868916516266,0.5644942526892347,0.8769514395748776,0.46665025408088834,0.7934381152001317
China,Projection-STEPS,"Oil displacement, million lge",Buses,EV,2020,"Oil displacement, million lge",1900.0,0.505452995731968,0.6618819508181153,0.9082767214237734,0.4919238518097919,0.47165077705522307,0.5132789080685234,0.6023428308847264,0.5944774244516591,0.5532947556651124,0.5202369199605879,0.7937481201594512
China,Projection-STEPS,"Oil displacement, million lge",Trucks,EV,2020,"Oil displacement, million lge",810.0,0.39193095900503216,0.7273776372470808,0.7250978564467435,0.38192768122906706,0.4151040788120036,0.5357465670547967,0.6082244809107386,0.2666670781996885,0.5532947556651124,0.4142295477439055,0.7966686683361095
China,Projection-STEPS,"Oil displacement, million lge",Vans,EV,2020,"Oil displacement, million lge",180.0,0.5129927008937649,0.3419592103685154,0.7223300863921557,0.7918461500430025,0.648066096626407,0.6938260894115087,0.8034158100373848,0.8192718591836101,0.0,0.6609769421332414,0.793307661050247
China,Projection-APS,EV charging points,EV,Publicly available fast,2020,charging points,310000.0,0.36743332860663713,0.6826716342599808,0.40171461132841857,0.706497599421934,0.6232920230792948,0.5098715505953815,0.6055796609952285,0.19422003426040924,0.7314158822675507,0.3398544948766653,0.7726659954435813
China,Projection-STEPS,EV sales share,Buses,EV,2020,percent,66.0,0.5202960355651651,0.7905504928226044,0.7195451251090214,0.9230042086432699,0.9095545094926082,0.490503278963222,0.4905248182571754,0.6174743128914777,0.5532947556651124,0.1785018282204982,0.7880779988794577
China,Projection-STEPS,EV stock share,Buses,EV,2020,percent,17.0,0.3534374133801794,0.670459198883705,0.7850565232059445,0.7386819830926079,0.6904116287421439,0.46592158321942234,0.5581227350519306,0.5554469887702203,0.0,0.46665025408088834,0.9775327883898259
China,Projection-STEPS,EV sales share,Vans,EV,2020,percent,1.39999997615814,0.5292813688743117,0.5372755637497832,0.7278486462101014,0.7224613536901794,0.5903954858684505,0.5204572408570829,0.6634181815877184,0.5627101447183769,0.3236566839097653,0.656635215816169,0.9861370662062727
China,Projection-STEPS,EV stock share,Vans,EV,2020,percent,1.70000004768372,0.5526830810184773,0.8794491620493929,0.6452763278754254,0.17420679376042214,0.32426088198067193,0.6535195992414973,0.48217971928874503,0.3483863897476942,0.3236566839097653,0.8961531908581692,0.8253539684824207
China,Projection-STEPS,EV sales share,Cars,EV,2020,percent,5.69999980926514,0.7273496843731628,0.34134343297160874,0.8754713846095473,0.9200896861208907,0.6549271685961736,0.6642003322911985,0.6800831631236718,0.7416172268156247,0.7314158822675507,0.6598165335931978,0.6552382549044675
China,Projection-STEPS,EV stock share,Cars,EV,2020,percent,1.89999997615814,0.5132281908769301,0.8280545796014953,0.25928176785511925,0.7931353484359591,0.823270789148265,0.5776414209841487,0.4946128017423145,0.5917933389420291,0.6401862168988539,0.6614405846303884,0.79330736205271
China,Projection-STEPS,EV sales share,Trucks,EV,2020,percent,0.610000014305115,0.24783274860009463,0.79363552043675,0.7285337148309033,0.7386842988423843,0.7431004679838177,0.4386499467855287,0.3594949751421289,0.4345492546231471,0.6455375370534095,0.6646393317080554,0.7995561953845942
China,Projection-STEPS,EV sales,Buses,BEV,2020,Vehicles,55000.0,0.5041832849434389,0.6830859080536806,0.7181461307600578,0.3915552769277235,0.39841158359538686,0.5428369259114323,0.6065551688509186,0.5896264585018489,1.0,0.17093014556601993,0.7938193480444435
China,Projection-STEPS,EV stock,Buses,BEV,2020,Vehicles,480000.0,0.5377722021507036,0.37780775244780673,0.4820422978167237,0.7354042775741374,0.5414494154079806,0.7062262707489328,0.8242773162001785,0.5588649244344497,1.0,0.9072352328494864,0.35719508048369386
China,Projection-STEPS,EV sales,Buses,FCEV,2020,Vehicles,1200.0,0.37440799442118156,0.827074323849956,0.8341646508677737,0.6626766135095559,0.751338445077664,0.5784822435663648,0.5250010086393079,0.5659764159400984,0.6473133678195306,0.9342193000089054,0.8632891941981873
China,Projection-STEPS,EV stock,Buses,FCEV,2020,Vehicles,3300.0,0.5025545827550673,0.7005922366645339,0.7814210114638322,0.18283203821819782,0.30357059748939685,0.27764804035755475,0.4145137501426256,0.5796408310576249,0.6490852566717202,0.20075247877289826,0.7939091797743161
China,Projection-STEPS,EV sales,Buses,PHEV,2020,Vehicles,1800.0,0.5125650487852589,0.7200944331417463,0.7230236322768997,0.7727968404702859,0.7436102526355458,0.5634198578646314,0.5871819663161696,0.5628485590654497,0.3236566839097653,0.5478742618198997,0.7933526268941935
China,Projection-STEPS,EV stock,Buses,PHEV,2020,Vehicles,34000.0,0.4404353311631759,0.6410359646468582,0.943530811152301,0.8259348426003519,0.7432822353806295,0.5310730949078502,0.622963779608151,0.45429597216195816,0.3236566839097653,0.9602325039786601,0.9084384695439027
China,Projection-STEPS,EV sales,Vans,BEV,2020,Vehicles,26000.0,0.5108254849215683,0.6751607894369986,0.7202429887908949,0.7341569454943171,0.7014808318712881,0.5457098750221092,0.5829171876564997,0.7283700475885739,0.5532947556651124,0.6608223285470642,0.7934326757594641
China,Projection-STEPS,EV stock,Vans,BEV,2020,Vehicles,270000.0,0.3726787519281345,0.8266348382389237,0.6485611581354083,0.7474792366904013,0.7542043877797823,0.3947715475178586,0.24567858702650447,0.1694806233702737,0.5532947556651124,0.7410550579383197,0.772313514431695
China,Projection-STEPS,EV stock,Vans,PHEV,2020,Vehicles,77.0,0.5161658925449277,0.8585810162892662,0.7271625292818961,0.8959480402782565,0.8907795380716322,0.5468953835569974,0.4603844165627452,0.25945434038022963,0.6275584977351139,0.6618653292532026,0.8416431401522879
China,Projection-STEPS,EV stock,Cars,BEV,2020,Vehicles,3500000.0,0.6702658472809997,0.7217812824645853,0.8131258060085192,0.8019426712211275,0.7634156767180565,0.4923300591292117,0.5055455052631762,0.5653892286815569,0.6473133678195306,0.6586154851921995,0.7885249058916264
China,Projection-STEPS,EV sales,Vans,PHEV,2020,Vehicles,1.0,0.5051495366588519,0.6847262440881743,0.7319434447616259,0.8835650427122381,0.8061491552501473,0.4873875010595039,0.5514077492226087,0.3945982572463773,0.5532947556651124,0.5155262252127755,0.9772540179163665
China,Projection-STEPS,EV sales,Cars,PHEV,2020,Vehicles,220000.0,0.7012466246221329,0.46564934770348887,0.7216354660749376,0.7347126233615833,0.5872519882372623,0.41199297625678244,0.6780604013831367,0.5158883350510353,0.0,0.6609769421332414,0.061076448304672404
China,Projection-STEPS,EV stock,Trucks,BEV,2020,Vehicles,210000.0,0.3422203265347079,0.5300205168768886,0.013691974561382186,0.667216291750854,0.5045820405750846,0.5156102909625999,0.6630609804199245,0.5767516240178638,0.8769514395748776,0.8647716194378408,0.7976501182057789
China,Projection-STEPS,EV sales,Trucks,FCEV,2020,Vehicles,1300.0,0.2428827548642527,0.9433390714222682,0.13929809680884062,0.8595183256901504,0.9257390854274253,0.6188724634434599,0.2669329696264605,0.739840161382336,1.0,0.6659455872536482,0.7994888331294452
China,Projection-STEPS,EV stock,Trucks,FCEV,2020,Vehicles,3200.0,0.4595494759518015,0.5167293438262737,0.11036048733593998,0.5913403300815774,0.44021460665278067,0.19005196461584384,0.47345634860798913,0.7763338467537064,0.5532947556651124,0.9728963843429286,0.1792518894363453
China,Projection-STEPS,EV sales,Trucks,PHEV,2020,Vehicles,27.0,0.519415337851914,0.7696633818155647,0.70965924031832,0.9121300760433639,0.8684760743205445,0.3940718518358033,0.2520392331261222,0.5758213000504089,0.6473133678195306,0.662598391911918,0.792962659365068
China,Projection-STEPS,EV sales,Trucks,PHEV,2021,Vehicles,520.0,0.5073808704906071,0.22326965459478276,0.44496520745902524,0.5576465790039036,0.2811875694313929,0.7185505948824527,0.9302584785405738,0.2314483176025579,0.0,0.8196578797619058,0.7936795630549254
China,Projection-STEPS,EV stock,Trucks,PHEV,2021,Vehicles,580.0,0.7792966715606138,0.45390452884722854,0.7216354660749376,0.49778094875493517,0.2935284994921453,0.7044084967594926,0.8515323791947881,0.3202607316463286,0.5532947556651124,0.9099794072489651,0.8879571927916898
China,Projection-STEPS,EV stock,Cars,FCEV,2021,Vehicles,19.0,0.5009406860280485,0.7299225663797146,0.7808122166315534,0.52995023583121,0.5633695122432546,0.533955199516805,0.5556167271834317,0.5663765175836497,0.3236566839097653,0.7513605400170427,0.8792692561721394
China,Projection-STEPS,EV stock,Trucks,FCEV,2021,Vehicles,4300.0,0.6102132566003036,0.49184617853706025,0.7257871376356613,0.8043823410360456,0.6513803528184853,0.7366981851817471,0.775906609490893,0.6433801817698193,1.0,0.8763412916441493,0.2452689943537174
China,Projection-STEPS,EV sales,Trucks,FCEV,2021,Vehicles,1200.0,0.5045879260119541,0.5287202240134434,0.7393548089561074,0.604594178382567,0.40354965362403206,0.6746173163974492,0.778231527355779,0.4212799029083891,0.0,0.8165478143807379,0.8523220795981441
China,Projection-STEPS,EV stock,Trucks,BEV,2021,Vehicles,230000.0,0.5225045498431555,0.5961446784468645,0.13929809680884062,0.7767246143267919,0.7102501194385235,0.11957745575407275,0.3109538895975862,0.8017221609523499,0.6665911249368957,0.7092269284760668,0.4559972775206589
China,Projection-STEPS,EV sales,Trucks,BEV,2021,Vehicles,18000.0,0.06337651148678347,0.570200374333157,0.45766796423852474,0.749025732365137,0.6282119569149772,0.7540972045026699,0.7841606669465851,0.5880805501672537,0.6383944415109528,0.668474543236329,0.5882698764845902
China,Projection-STEPS,EV stock,Cars,PHEV,2021,Vehicles,1600000.0,0.7549842907045505,0.8520221622118027,0.7110849245881278,0.588027828982931,0.6967193958857386,0.6480760860206818,0.45504593623863265,0.6663916746124592,0.5532947556651124,0.6578395552042311,0.5427670241602454
China,Projection-STEPS,EV sales,Cars,PHEV,2021,Vehicles,550000.0,0.5106839175519937,0.9005268573874392,0.40735465204721477,0.031430776070462185,0.6408508398347458,0.5795792582055246,0.23402845727064803,0.7984284327413151,0.6578861793434287,0.3751341301113169,0.512079010311886
